Date,Orders,UTR SKU,Basket SKU,%FR,%VFR,%Order Lost,%OL>5',%VL,DT,%Replacement Rate,Not Found Rate,%Item Not delivered,%Inaccuracy,%Close Time,%Seamless Orders,Rating,CVR3,EPT,%OOSFR,Basket ITEM,%Picking Late,%Order Late > 10,%Replacement Sent,total_orders,Picking Time,WOT,%Forced Pre Orders,%Pre Orders,%Partial Orders,Starting Time
14 jul 2026,133,10.96580406654344,5.681749063261669,0.036231884057971016,0.007246376811594203,0.021739130434782608,0.3007518796992481,0.49624060150375937,40.55827067669173,0.36666666666666664,0.060411311053984576,0.040737148399612025,0.022556390977443608,-,0.5797101449275363,5,0.1695906432748538,14.91304347826087,0.007246376811594203,7.521024773545782,0.11278195488721804,0.21052631578947367,1,138,9.010526315789475,1.0,-,-,0.007246376811594203,2.056516290726817
13 jul 2026,-,0.0,-,-,-,-,-,-,-,-,-,-,-,1,-,-,0.0,-,-,-,-,-,-,-,-,0.0,-,-,-,-
12 jul 2026,-,0.0,-,-,-,-,-,-,-,-,-,-,-,1,-,-,0.0,-,-,-,-,-,-,-,-,0.0,-,-,-,-
11 jul 2026,-,0.0,-,-,-,-,-,-,-,-,-,-,-,1,-,-,0.0,-,-,-,-,-,-,-,-,0.0,-,-,-,-
10 jul 2026,53,4.394824707846411,5.00734126984127,0.13114754098360656,0.01639344262295082,-,0.1320754716981132,0.39622641509433965,32.58930817610063,0.25,0.028735632183908046,0.012853470437017995,-,0.5111111111111111,0.6557377049180327,3.6666666666666665,0.140552995391705,13.557377049180328,0,6.670238095238096,0.03773584905660377,0.09433962264150944,1,61,8.566666666666666,0.4027949769986323,-,-,0,0.18742138364779878
9 jul 2026,124,11.147058823529411,5.803874498517355,0.03875968992248062,0,0.06201550387596899,0.21774193548387097,0.3548387096774194,36.2247311827957,0.3333333333333333,0.040160642570281124,0.02714440825190011,0.03225806451612903,-,0.7441860465116279,4.444444444444445,0.1651651651651651,17.558139534883722,0,7.266923949066807,0.04838709677419355,0.10483870967741936,1,129,8.357930107526881,1.0,-,-,0.015503875968992248,0.2196236559139785
8 jul 2026,107,8.55030248711629,5.76214547142149,0.01834862385321101,0,0.1651376146788991,0.2523364485981308,0.27102803738317754,45.794859813084116,0.2,0.057233704292527825,0.0473963205487995,0.06542056074766354,-,0.5412844036697247,-,0.1643598615916955,19.128440366972477,0,7.78447061987786,0.07476635514018691,0.19626168224299065,1,109,9.907476635514017,1.0,-,-,0.027522935779816515,0.5595015576323987
7 jul 2026,125,10.18234562784915,6.325462830819974,0.038461538461538464,0.007692307692307693,0.046153846153846156,0.192,0.272,39.38973333333333,0.3684210526315789,0.037082818294190356,0.028578719060984945,0.032,-,0.6538461538461539,-,0.1622464898595944,19.00769230769231,0,8.151902660831231,0.064,0.12,0.9375,130,8.943333333333332,1.0,-,-,0.007692307692307693,0.7597333333333333
6 jul 2026,125,7.708408516780946,5.0545733036804465,0.007936507936507936,0,0.12698412698412698,0.2,0.32,40.3288,0.38461538461538464,0.03698435277382646,0.031840796019900496,0.024,-,0.6507936507936508,-,0.1619047619047619,20.11111111111111,0,7.216406906585478,0.032,0.112,1,126,9.1624,1.0,-,-,0.023809523809523808,0.7232000000000001
5 jul 2026,193,18.86237513873474,5.672145151767,0.02030456852791878,0.005076142131979695,0.06091370558375635,0.1853932584269663,0.2694300518134715,50.38267790262172,0.29545454545454547,0.05456171735241502,0.04005097396686692,0.05181347150259067,-,0.5583756345177665,4.875,0.2006472491909385,26.291208791208792,0.005076142131979695,6.950850969758533,0.015544041450777202,0.12359550561797752,0.9722222222222222,197,11.333246977547496,1.0,-,-,0.005076142131979695,1.2325561312607947
4 jul 2026,177,15.907828983897836,5.243038120538578,0.016666666666666666,0.005555555555555556,0.06666666666666667,0.22033898305084745,0.22033898305084745,46.54651600753296,0.38461538461538464,0.037037037037037035,0.03628905017355633,0.03389830508474576,-,0.6111111111111112,4.2,0.1979565772669221,22.022222222222222,0.005555555555555556,6.964809388334232,0.01694915254237288,0.15819209039548024,1,180,9.026271186440677,1.0,-,-,0.022222222222222223,0.6727871939736346
3 jul 2026,136,12.53988513082323,4.5144557823129245,0.03546099290780142,0,0.028368794326241134,0.27205882352941174,0.3088235294117647,37.83100490196078,0.3684210526315789,0.04024767801857585,0.0342563516985441,0.022058823529411766,-,0.7163120567375887,4,0.1437422552664188,16.02836879432624,0,6.1358998144712436,0.08088235294117647,0.16176470588235295,1,141,7.405637254901961,1.0,-,-,0.028368794326241134,0.4006127450980392
2 jul 2026,145,20.361260568793234,5.751841878942719,0.05228758169934641,0.006535947712418301,0.06535947712418301,0.2206896551724138,0.35172413793103446,40.52816091954023,0.3,0.06039488966318235,0.058720420683610865,0.05517241379310345,-,0.5555555555555556,3.5625,0.1800302571860817,21.69281045751634,0,7.943293179742759,0.034482758620689655,0.1310344827586207,1,153,9.798850574712644,1.0,-,-,0.013071895424836602,1.4308045977011492
1 jul 2026,148,19.293286219081278,6.390803286104037,0.03896103896103896,0.01948051948051948,0.05844155844155844,0.30405405405405406,0.35135135135135137,43.957882882882885,0.3793103448275862,0.059063136456211814,0.04572361706470708,0.033783783783783786,-,0.525974025974026,4.142857142857143,0.199697428139183,21.954545454545453,0.012987012987012988,8.185153317860086,0.07432432432432433,0.19594594594594594,1,154,10.58367117117117,1.0,-,-,0.01948051948051948,4.222072072072072
30 jun 2026,134,14.183644990231649,6.202428690774555,0,0,0.05970149253731343,0.23880597014925373,0.40298507462686567,41.38221393034826,0.42857142857142855,0.05054151624548736,0.03915015516829792,0.03731343283582089,-,0.6044776119402985,4.666666666666667,0.1714285714285714,23.932835820895523,0,7.688465210645662,0.05223880597014925,0.12686567164179105,1,134,9.460820895522389,1.0,-,-,0.022388059701492536,1.3063432835820896
29 jun 2026,187,17.234878240377064,5.193328163065005,0.020942408376963352,0,0.031413612565445025,0.28342245989304815,0.4385026737967914,62.93689839572192,0.31746031746031744,0.058333333333333334,0.04782608695652174,0.0374331550802139,-,0.35602094240837695,4,0.2014925373134328,27.172774869109947,0,6.851534247915827,0.0427807486631016,0.2192513368983957,1,191,11.151426024955436,1.0,-,-,0.020942408376963352,17.3144385026738
28 jun 2026,175,11.764238936296884,5.6507461840945,0.0223463687150838,0.00558659217877095,0.13966480446927373,0.21142857142857144,0.38285714285714284,42.36638095238095,0.3170731707317073,0.06914344685242518,0.062438253309622604,0.05142857142857143,-,0.5642458100558659,4.791666666666666,0.1748768472906404,28.508379888268156,0.00558659217877095,7.34653169444155,0.02857142857142857,0.13142857142857142,1,179,10.334761904761905,1.0,-,-,0.0111731843575419,3.701619047619047
27 jun 2026,179,11.72209026128266,5.736268674136322,0.02717391304347826,0.005434782608695652,0.043478260869565216,0.22346368715083798,0.30726256983240224,42.3048417132216,0.25,0.05435897435897436,0.044095245730778485,0.0446927374301676,0.0012345679012345679,0.6032608695652174,4.5,0.2317784256559766,26.043478260869566,0.005434782608695652,7.524880785647594,0.0111731843575419,0.13966480446927373,1,184,8.529422718808195,0.9982208178195832,-,-,0.016304347826086956,4.40195530726257
26 jun 2026,154,13.631039531478772,5.855212842712843,0.01910828025477707,0.006369426751592357,0.01910828025477707,0.2792207792207792,0.38311688311688313,44.634632034632034,0.25,0.04225352112676056,0.036555645816409424,0.032467532467532464,-,0.643312101910828,3.75,0.2216905901116427,21.305732484076433,0.006369426751592357,7.6889584621727485,0.025974025974025976,0.17532467532467533,1,157,8.698051948051948,1.0,-,-,0.012738853503184714,5.353463203463203
25 jun 2026,128,12.647212089630017,5.857377344877345,0.03759398496240601,0.007518796992481203,0.08270676691729323,0.234375,0.2734375,41.48645833333333,0.30952380952380953,0.06532663316582915,0.06628242074927954,0.0234375,-,0.5488721804511278,4.1,0.1750902527075812,19.32330827067669,0.007518796992481203,7.897436095650382,0.0390625,0.1796875,1,133,8.896614583333333,1.0000000000000002,-,-,0.007518796992481203,4.978515624999999
24 jun 2026,132,11.138613861386135,5.379500261643119,0.022222222222222223,0.007407407407407408,0.014814814814814815,0.24242424242424243,0.3333333333333333,42.305934343434345,0.1875,0.06477732793522267,0.06419363325440673,0.030303030303030304,-,0.5481481481481482,4.222222222222222,0.1769616026711185,18.103703703703705,0.007407407407407408,7.034406070120355,0.045454545454545456,0.16666666666666666,1,135,8.218560606060606,1.0000000000000002,-,-,0.022222222222222223,4.446212121212121
23 jun 2026,138,12.089219330855018,6.358150351294978,0.028169014084507043,0.007042253521126761,0.007042253521126761,0.2898550724637681,0.38405797101449274,46.72330917874396,0.3103448275862069,0.06265664160401002,0.05388272583201268,0.043478260869565216,-,0.5845070422535211,5,0.1844331641285956,19.345070422535212,0.007042253521126761,7.806259486987041,0.043478260869565216,0.2028985507246377,1,142,9.228743961352656,1.0,-,-,0,5.698671497584541
22 jun 2026,140,14.572271386430677,6.748437033052418,0.014084507042253521,0.007042253521126761,0.19014084507042253,0.3,0.36428571428571427,50.31547619047619,0.30434782608695654,0.07246376811594203,0.050664451827242524,0.07857142857142857,-,0.4295774647887324,4.6,0.1896551724137931,22.97887323943662,0.007042253521126761,8.521631680285527,0.02857142857142857,0.21428571428571427,1,142,10.007023809523808,1.0000000000000002,-,-,0.007042253521126761,9.622976190476193
21 jun 2026,196,14.594272076372317,5.573831782757109,0.07109004739336493,0.023696682464454975,0.2559241706161137,0.3469387755102041,0.6683673469387755,64.99931972789115,0.3050847457627119,0.07692307692307693,0.07170205360250609,0.04081632653061224,0.007407407407407408,0.3459715639810427,3.833333333333333,0.1654545454545454,31.27962085308057,0.023696682464454975,6.993295481328022,0.03571428571428571,0.22448979591836735,1,211,11.01734693877551,0.992239467849224,-,-,0.014218009478672985,21.13707482993197
20 jun 2026,147,10.49580167932827,5.074274051307544,0.10909090909090909,0.04242424242424243,-,0.20408163265306123,0.38095238095238093,45.978684807256236,0.18518518518518517,0.06279069767441861,0.05051871898962562,0.027210884353741496,0.23580246913580247,0.5878787878787879,4.083333333333333,0.1808917197452229,23.181818181818183,0.03636363636363636,6.970174681777554,0.04081632653061224,0.10204081632653061,1,165,9.598639455782314,0.6304128647065449,-,-,0,3.872222222222222
19 jun 2026,151,11.609538002980626,4.739783868092691,0.050314465408805034,0.03773584905660377,0.050314465408805034,0.31125827814569534,0.3708609271523179,48.19249448123621,0.14705882352941177,0.07581699346405228,0.11635670004768717,0.059602649006622516,-,0.5534591194968553,5,0.1847988077496274,18.534591194968552,0.03773584905660377,6.416292653425006,0.039735099337748346,0.2119205298013245,0.96,159,9.333112582781457,1.0,-,-,0.006289308176100629,4.747902869757174
18 jun 2026,126,12.726263187118269,6.225504236782433,0.007874015748031496,0.007874015748031496,0.06299212598425197,0.21428571428571427,0.3253968253968254,40.147883597883606,0.45454545454545453,0.03306878306878307,0.019387755102040816,0.05555555555555555,-,0.6929133858267716,4.642857142857143,0.1505216095380029,17.251968503937007,0,8.118472045915656,0.031746031746031744,0.10317460317460317,1,127,7.956216931216931,1.0,-,-,0.015748031496062992,3.3322751322751327
17 jun 2026,133,10.410423452768727,5.76062925170068,0.022058823529411766,0.014705882352941176,0.007352941176470588,0.2631578947368421,0.3383458646616541,39.02456140350877,0.17647058823529413,0.054707379134860054,0.08,0.03007518796992481,-,0.625,4.833333333333333,0.1541609822646657,17.125,0.007352941176470588,7.434651360544217,0.06015037593984962,0.13533834586466165,1,136,9.715538847117797,1.0,-,-,0,1.2796992481203007
16 jun 2026,141,13.778705636743217,6.359495464852608,0.007042253521126761,0,0.04225352112676056,0.24822695035460993,0.475177304964539,41.60555555555555,0.30434782608695654,0.03329506314580941,0.0278503046127067,0.07801418439716312,-,0.6267605633802817,3.8,0.151639344262295,18.971830985915492,0,8.383884766027624,0.04964539007092199,0.1702127659574468,1,142,9.97174940898345,1.0,-,-,0.028169014084507043,2.408747044917258
15 jun 2026,127,12.103218645948946,6.187913475413476,0.023076923076923078,0,0.13076923076923078,0.2204724409448819,0.4566929133858268,40.545275590551185,0.15,0.05662805662805663,0.04424778761061947,0.06299212598425197,-,0.5846153846153846,3.857142857142857,0.166412213740458,19.5,0,8.334799129441986,0.07086614173228346,0.11023622047244094,0.9333333333333333,130,10.809448818897637,1.0,-,-,0.015384615384615385,3.658530183727034
14 jun 2026,190,30.74448529411765,5.797954822954823,0.005235602094240838,0.005235602094240838,0.05235602094240838,0.17894736842105263,0.37894736842105264,41.44429824561403,0.5833333333333334,0.048534798534798536,0.03149029659465397,0.042105263157894736,-,0.6387434554973822,4.55,0.18562874251497,22.80628272251309,0.005235602094240838,7.207692307692307,0.021052631578947368,0.09473684210526316,1,191,10.119649122807017,1.0,-,-,0.010471204188481676,2.790350877192983
13 jun 2026,154,22.64569842738205,4.962224447974031,0.02531645569620253,0.006329113924050633,0.012658227848101266,0.2077922077922078,0.33116883116883117,37.24848484848485,0.35294117647058826,0.05328376703841388,0.050049067713444556,0.03896103896103896,-,0.6455696202531646,5,0.1775956284153005,17.848101265822784,0.006329113924050633,6.371223517954882,0.05194805194805195,0.11038961038961038,1,158,9.13430735930736,1.0,-,-,0.0189873417721519,0.36028138528138526
12 jun 2026,124,17.88679245283019,4.802627927627928,0.046153846153846156,0.015384615384615385,0.023076923076923078,0.25806451612903225,0.3225806451612903,35.323790322580635,0.38461538461538464,0.04669887278582931,0.04302325581395349,0.06451612903225806,-,0.6692307692307692,3.75,0.1690821256038647,15.146153846153846,0.015384615384615385,6.8263403263403255,0.08064516129032258,0.16129032258064516,1,130,8.179032258064515,1.0,-,-,0.007692307692307693,0.5297043010752689
11 jun 2026,115,26.44007155635063,5.919122330660792,0.025423728813559324,0,0.025423728813559324,0.26956521739130435,0.40869565217391307,43.56884057971014,0.40540540540540543,0.060689655172413794,0.028325402220711532,0.043478260869565216,-,0.559322033898305,3.8333333333333335,0.1809701492537313,18.652542372881356,0,7.208183056259979,0.07894736842105263,0.1391304347826087,1,118,9.472953216374268,1.0000000000000002,-,-,0.00847457627118644,4.127339181286549
10 jun 2026,105,23.18181818181818,5.897985347985348,0.009433962264150943,0,-,0.2761904761904762,0.4666666666666667,39.599206349206355,0.2222222222222222,0.0421875,0.034278959810874705,0.02857142857142857,0.03945578231292517,0.6509433962264151,4.5,0.1748971193415638,18.00943396226415,0,7.767155067155067,0.01904761904761905,0.13333333333333333,1,106,7.6334920634920636,0.9502111627624344,-,-,0,5.287460317460318
9 jun 2026,108,31.0617626648161,5.933627483627483,0.05263157894736842,0.03508771929824561,0.017543859649122806,0.2962962962962963,0.37037037037037035,45.166358024691355,0.25,0.059782608695652176,0.058592728223907924,0.027777777777777776,-,0.543859649122807,4.666666666666667,0.1596330275229358,18.92105263157895,0.02631578947368421,7.773090798090798,0.07407407407407407,0.2222222222222222,0.9473684210526315,114,9.102314814814816,1.0,-,-,0.008771929824561403,7.492746913580247
8 jun 2026,118,22.250351617440227,6.116980455441994,0.024793388429752067,0.01652892561983471,0.01652892561983471,0.2796610169491525,0.5084745762711864,46.6114406779661,0.47368421052631576,0.04725415070242656,0.0348605577689243,0.03389830508474576,0.03945578231292517,0.5702479338842975,4.125,0.1661016949152542,19.90909090909091,0.008264462809917356,7.960366129596898,0.00847457627118644,0.1864406779661017,1,121,9.350564971751414,0.9226470741087206,-,-,0.024793388429752067,6.77867231638418
7 jun 2026,135,23.462603878116344,5.8630802669045,0.02877697841726619,0.007194244604316547,0.014388489208633094,0.2962962962962963,0.5111111111111111,45.45333333333334,0.34285714285714286,0.04425837320574163,0.02682701202590194,0.06666666666666667,0.16326530612244897,0.6115107913669064,3.857142857142857,0.1560468140442132,21.467625899280577,0,7.674211689895618,0.044444444444444446,0.18518518518518517,0.9545454545454546,139,10.031975308641975,0.9349466109563602,-,-,0.007194244604316547,5.278641975308642
6 jun 2026,127,22.496545370796863,6.220394774071245,0.023076923076923078,0.007692307692307693,0.046153846153846156,0.4566929133858268,0.6614173228346457,54.86548556430447,0.23333333333333334,0.05816831683168317,0.05987135081642751,0.03937007874015748,-,0.4846153846153846,4.488888888888889,0.1450777202072538,22.49230769230769,0.007692307692307693,8.015239227003933,0.05511811023622047,0.28346456692913385,1,130,10.203674540682414,1.0,-,-,0.038461538461538464,12.549999999999999
5 jun 2026,149,27.11058263971463,4.583192448577064,0.026143790849673203,0.006535947712418301,0.0196078431372549,0.3422818791946309,0.5302013422818792,53.724272930648766,0.25925925925925924,0.05186170212765957,0.06041322751322751,0.08053691275167785,-,0.48366013071895425,4.111111111111111,0.183206106870229,21.908496732026144,0.006535947712418301,5.900334601296141,0.053691275167785234,0.2483221476510067,1,153,10.155257270693513,1.0,-,-,0.026143790849673203,11.175950782997763
4 jun 2026,113,18.02148612354521,5.53138293330601,0.02586206896551724,0.008620689655172414,-,0.35398230088495575,0.504424778761062,46.617109144542766,0.16666666666666666,0.044977511244377814,0.045636052481460354,0.02654867256637168,-,0.5948275862068966,3.7142857142857144,0.1672727272727272,18.629310344827587,0,7.263706592552746,0.061946902654867256,0.21238938053097345,1,116,8.88141592920354,1.0,-,-,0.02586206896551724,8.67315634218289
3 jun 2026,96,21.459074733096084,5.719892927585235,0.058823529411764705,0.049019607843137254,0.0784313725490196,0.4270833333333333,0.4895833333333333,49.51909722222222,0.45454545454545453,0.05414551607445008,0.05034690243752686,0.052083333333333336,-,0.5196078431372549,4.3,0.1480804387568556,18,0.0392156862745098,8.037045646661031,0.08333333333333333,0.2708333333333333,1,102,11.094791666666667,1.0,-,-,0.029411764705882353,9.001909722222221
2 jun 2026,94,27.312834224598927,6.255042411292412,0.12149532710280374,0.009345794392523364,0.037383177570093455,0.8829787234042553,0.2978723404255319,121.94964539007091,0.125,0.041604754829123326,0.045205479452054796,0.031914893617021274,0.0027210884353741495,0.07476635514018691,4.5,0.1540880503144654,32.76635514018692,0.009345794392523364,8.261331261331263,0.1276595744680851,0.851063829787234,1,107,17.798936170212766,0.9971845233077636,-,-,0.028037383177570093,68.08368794326242
1 jun 2026,109,23.2,7.14221579702349,0.043859649122807015,0.008771929824561403,0.008771929824561403,0.48623853211009177,0.46788990825688076,66.85581039755353,0.3055555555555556,0.05690072639225181,0.05128695818581955,0.05504587155963303,-,0.3508771929824561,3.142857142857143,0.1676413255360623,25.67543859649123,0.008771929824561403,9.148029854760624,0.10091743119266056,0.4036697247706422,1,114,12.418654434250765,1.0,-,-,0.017543859649122806,16.52691131498471
